2021-02-10 09:56:03.387730: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 09:59:53.618696: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 09:59:53.621148: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-02-10 09:59:53.689823: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:02:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 09:59:53.692322: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 1 with properties: 
pciBusID: 0000:03:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 09:59:53.693200: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 09:59:53.759255: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-02-10 09:59:53.760414: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-02-10 09:59:53.792010: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-02-10 09:59:53.814653: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-02-10 09:59:53.816136: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcusolver.so.10'; dlerror: libcusolver.so.10: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 09:59:53.833150: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-02-10 09:59:53.834633: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 09:59:53.835577: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1757] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2021-02-10 09:59:53.839223: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 09:59:53.840200: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-02-10 09:59:53.840965: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      
INFO: loading CT volume...
Done.
3D FFT computed.


Epoch 1: training on 10935 images and validating on 3645 images.

2021-02-10 10:00:01.803503: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-02-10 10:00:01.808058: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2100160000 Hz
Step 1: 	 loss = 72.9676 	 acc = 0.0000 	 (9.21 seconds/step)
Step 55: 	 loss = 71.1805 	 acc = 0.0000 	 (2.61 seconds/step)
Step 56: 	 loss = 69.8342 	 acc = 0.0000 	 (2.69 seconds/step)
Step 57: 	 loss = 70.9285 	 acc = 0.0000 	 (2.77 seconds/step)
Step 58: 	 loss = 63.3500 	 acc = 0.1250 	 (2.69 seconds/step)
Step 59: 	 loss = 66.9788 	 acc = 0.1250 	 (2.74 seconds/step)
Step 60: 	 loss = 69.8671 	 acc = 0.0000 	 (2.73 seconds/step)
Step 61: 	 loss = 66.2934 	 acc = 0.0000 	 (2.64 seconds/step)
Step 62: 	 loss = 66.8223 	 acc = 0.0000 	 (2.61 seconds/step)
Step 63: 	 loss = 66.9098 	 acc = 0.0000 	 (2.68 seconds/step)
Step 64: 	 loss = 70.2114 	 acc = 0.0000 	 (2.70 seconds/step)
Step 65: 	 loss = 66.3248 	 acc = 0.0000 	 (2.74 seconds/step)
Step 66: 	 loss = 66.6958 	 acc = 0.0000 	 (2.77 seconds/step)
Step 67: 	 loss = 71.3805 	 acc = 0.0000 	 (2.75 seconds/step)
Step 68: 	 loss = 68.4703 	 acc = 0.0000 	 (2.70 seconds/step)
Step 69: 	 loss = 68.0387 	 acc = 0.0000 	 (2.72 seconds/step)
Step 70: 	 loss = 66.4294 	 acc = 0.0000 	 (2.65 seconds/step)
Step 71: 	 loss = 68.6956 	 acc = 0.0000 	 (2.73 seconds/step)
Step 72: 	 loss = 63.5211 	 acc = 0.0000 	 (2.73 seconds/step)
Step 73: 	 loss = 67.8163 	 acc = 0.0000 	 (2.72 seconds/step)
Step 74: 	 loss = 70.1066 	 acc = 0.0000 	 (2.69 seconds/step)
Step 75: 	 loss = 72.2787 	 acc = 0.0000 	 (2.77 seconds/step)
Step 76: 	 loss = 65.8549 	 acc = 0.0000 	 (2.78 seconds/step)
Step 77: 	 loss = 67.8281 	 acc = 0.0000 	 (2.65 seconds/step)
Step 78: 	 loss = 65.6556 	 acc = 0.0000 	 (2.70 seconds/step)
Step 79: 	 loss = 68.5424 	 acc = 0.0000 	 (2.72 seconds/step)
Step 80: 	 loss = 72.9732 	 acc = 0.0000 	 (2.79 seconds/step)
Step 81: 	 loss = 70.1187 	 acc = 0.0000 	 (2.80 seconds/step)
Step 82: 	 loss = 72.4167 	 acc = 0.0000 	 (2.68 seconds/step)
Step 83: 	 loss = 71.6091 	 acc = 0.0000 	 (2.70 seconds/step)
Step 84: 	 loss = 71.1473 	 acc = 0.0000 	 (2.75 seconds/step)
Step 85: 	 loss = 69.4828 	 acc = 0.0000 	 (2.67 seconds/step)
Step 86: 	 loss = 68.7100 	 acc = 0.0000 	 (2.72 seconds/step)
Step 87: 	 loss = 69.2423 	 acc = 0.0000 	 (2.73 seconds/step)
Step 88: 	 loss = 70.8225 	 acc = 0.0000 	 (2.65 seconds/step)
Step 89: 	 loss = 69.3102 	 acc = 0.1250 	 (2.76 seconds/step)
Step 90: 	 loss = 70.0767 	 acc = 0.0000 	 (2.68 seconds/step)
Step 91: 	 loss = 69.4728 	 acc = 0.0000 	 (2.65 seconds/step)
Step 92: 	 loss = 69.1006 	 acc = 0.0000 	 (2.67 seconds/step)
Step 93: 	 loss = 66.6580 	 acc = 0.0000 	 (2.84 seconds/step)
Step 94: 	 loss = 63.4560 	 acc = 0.0000 	 (2.72 seconds/step)
Step 95: 	 loss = 66.8276 	 acc = 0.1250 	 (2.78 seconds/step)
Step 96: 	 loss = 66.5415 	 acc = 0.0000 	 (2.76 seconds/step)
Step 97: 	 loss = 77.8925 	 acc = 0.0000 	 (2.73 seconds/step)
Step 98: 	 loss = 70.4727 	 acc = 0.0000 	 (2.65 seconds/step)
Step 99: 	 loss = 70.0401 	 acc = 0.0000 	 (2.67 seconds/step)
Step 100: 	 loss = 69.9426 	 acc = 0.0000 	 (2.67 seconds/step)
Step 101: 	 loss = 68.3479 	 acc = 0.0000 	 (2.68 seconds/step)
Step 102: 	 loss = 71.7283 	 acc = 0.0000 	 (2.74 seconds/step)
Step 103: 	 loss = 68.2327 	 acc = 0.0000 	 (2.66 seconds/step)
Step 104: 	 loss = 71.3472 	 acc = 0.0000 	 (2.63 seconds/step)
Step 105: 	 loss = 71.7556 	 acc = 0.0000 	 (2.72 seconds/step)
Step 106: 	 loss = 74.8552 	 acc = 0.0000 	 (2.75 seconds/step)
Step 107: 	 loss = 71.6589 	 acc = 0.0000 	 (2.77 seconds/step)
Step 108: 	 loss = 72.7495 	 acc = 0.0000 	 (2.62 seconds/step)
Step 109: 	 loss = 70.1926 	 acc = 0.0000 	 (2.70 seconds/step)
Step 110: 	 loss = 68.9367 	 acc = 0.0000 	 (2.71 seconds/step)
Step 111: 	 loss = 69.3796 	 acc = 0.0000 	 (2.74 seconds/step)
Step 112: 	 loss = 70.9894 	 acc = 0.0000 	 (2.75 seconds/step)
Step 113: 	 loss = 70.8466 	 acc = 0.0000 	 (2.71 seconds/step)
Step 114: 	 loss = 69.2080 	 acc = 0.0000 	 (2.72 seconds/step)
Step 115: 	 loss = 69.3290 	 acc = 0.0000 	 (2.75 seconds/step)
Step 116: 	 loss = 70.3668 	 acc = 0.0000 	 (2.74 seconds/step)
Step 117: 	 loss = 64.3650 	 acc = 0.0000 	 (2.60 seconds/step)
Step 118: 	 loss = 68.9723 	 acc = 0.0000 	 (2.63 seconds/step)
Step 119: 	 loss = 69.5316 	 acc = 0.0000 	 (2.76 seconds/step)
Step 120: 	 loss = 68.2225 	 acc = 0.0000 	 (2.71 seconds/step)
Step 121: 	 loss = 64.8300 	 acc = 0.0000 	 (2.87 seconds/step)
Step 122: 	 loss = 66.5527 	 acc = 0.0000 	 (2.72 seconds/step)
Step 123: 	 loss = 62.1327 	 acc = 0.1250 	 (2.74 seconds/step)
Step 124: 	 loss = 68.7784 	 acc = 0.0000 	 (2.68 seconds/step)
Step 125: 	 loss = 67.1113 	 acc = 0.0000 	 (2.72 seconds/step)
Step 126: 	 loss = 68.9647 	 acc = 0.0000 	 (2.72 seconds/step)
Step 127: 	 loss = 73.9357 	 acc = 0.0000 	 (2.70 seconds/step)
Step 128: 	 loss = 69.0729 	 acc = 0.0000 	 (2.66 seconds/step)
Step 129: 	 loss = 68.1748 	 acc = 0.0000 	 (2.68 seconds/step)
Step 130: 	 loss = 66.8761 	 acc = 0.0000 	 (2.73 seconds/step)
Step 131: 	 loss = 68.7256 	 acc = 0.0000 	 (2.73 seconds/step)
Step 132: 	 loss = 67.5615 	 acc = 0.0000 	 (2.68 seconds/step)
Step 133: 	 loss = 70.2122 	 acc = 0.0000 	 (2.64 seconds/step)
Step 134: 	 loss = 66.2016 	 acc = 0.0000 	 (2.73 seconds/step)
Step 135: 	 loss = 66.0024 	 acc = 0.0000 	 (2.74 seconds/step)
Step 136: 	 loss = 67.5723 	 acc = 0.0000 	 (2.74 seconds/step)
Step 137: 	 loss = 65.4635 	 acc = 0.0000 	 (2.71 seconds/step)
Step 138: 	 loss = 71.3965 	 acc = 0.0000 	 (2.79 seconds/step)
Step 139: 	 loss = 69.9388 	 acc = 0.0000 	 (2.74 seconds/step)
Step 140: 	 loss = 61.9004 	 acc = 0.0000 	 (2.76 seconds/step)
Step 141: 	 loss = 65.8835 	 acc = 0.0000 	 (2.73 seconds/step)
Step 142: 	 loss = 65.8471 	 acc = 0.0000 	 (2.74 seconds/step)
Step 143: 	 loss = 65.8628 	 acc = 0.0000 	 (2.62 seconds/step)
Step 144: 	 loss = 67.9845 	 acc = 0.0000 	 (2.78 seconds/step)
Step 145: 	 loss = 67.8116 	 acc = 0.0000 	 (2.76 seconds/step)
Step 146: 	 loss = 64.3721 	 acc = 0.0000 	 (2.67 seconds/step)
Step 147: 	 loss = 63.6189 	 acc = 0.0000 	 (2.73 seconds/step)
Step 148: 	 loss = 68.5777 	 acc = 0.0000 	 (2.73 seconds/step)
Step 149: 	 loss = 65.9788 	 acc = 0.0000 	 (2.70 seconds/step)
Step 150: 	 loss = 66.8067 	 acc = 0.0000 	 (2.65 seconds/step)
Step 151: 	 loss = 65.2685 	 acc = 0.0000 	 (2.72 seconds/step)
Step 152: 	 loss = 62.9868 	 acc = 0.0000 	 (2.77 seconds/step)
Step 153: 	 loss = 66.3042 	 acc = 0.0000 	 (2.72 seconds/step)
Step 154: 	 loss = 67.2233 	 acc = 0.0000 	 (2.72 seconds/step)
Step 155: 	 loss = 66.5159 	 acc = 0.0000 	 (2.71 seconds/step)
Step 156: 	 loss = 64.1243 	 acc = 0.0000 	 (2.65 seconds/step)
Step 157: 	 loss = 65.8764 	 acc = 0.0000 	 (2.69 seconds/step)
Step 158: 	 loss = 65.0568 	 acc = 0.0000 	 (2.70 seconds/step)
Step 159: 	 loss = 65.2391 	 acc = 0.0000 	 (2.69 seconds/step)
Step 160: 	 loss = 63.4038 	 acc = 0.0000 	 (2.72 seconds/step)
Step 161: 	 loss = 63.5362 	 acc = 0.0000 	 (2.63 seconds/step)
Step 162: 	 loss = 65.1410 	 acc = 0.0000 	 (2.69 seconds/step)
Step 163: 	 loss = 62.2264 	 acc = 0.0000 	 (2.66 seconds/step)
Step 164: 	 loss = 68.2055 	 acc = 0.0000 	 (2.69 seconds/step)
Step 165: 	 loss = 61.2051 	 acc = 0.0000 	 (2.76 seconds/step)
Step 166: 	 loss = 63.9964 	 acc = 0.0000 	 (2.70 seconds/step)
Step 167: 	 loss = 59.3515 	 acc = 0.0000 	 (2.74 seconds/step)
Step 168: 	 loss = 66.5457 	 acc = 0.0000 	 (2.63 seconds/step)
Step 169: 	 loss = 68.5697 	 acc = 0.1250 	 (2.72 seconds/step)
Step 170: 	 loss = 64.8885 	 acc = 0.0000 	 (2.76 seconds/step)
Step 171: 	 loss = 62.1211 	 acc = 0.0000 	 (2.73 seconds/step)
Step 172: 	 loss = 67.6141 	 acc = 0.0000 	 (2.69 seconds/step)
Step 173: 	 loss = 65.7593 	 acc = 0.0000 	 (2.71 seconds/step)
Step 174: 	 loss = 79.6391 	 acc = 0.0000 	 (2.66 seconds/step)
Step 175: 	 loss = 68.1825 	 acc = 0.0000 	 (2.70 seconds/step)
Step 176: 	 loss = 64.1651 	 acc = 0.0000 	 (2.78 seconds/step)
Step 177: 	 loss = 70.3693 	 acc = 0.0000 	 (2.75 seconds/step)
Step 178: 	 loss = 65.1769 	 acc = 0.0000 	 (2.71 seconds/step)
Step 179: 	 loss = 71.8762 	 acc = 0.0000 	 (2.81 seconds/step)
Step 180: 	 loss = 67.6531 	 acc = 0.0000 	 (2.69 seconds/step)
Step 181: 	 loss = 68.5701 	 acc = 0.0000 	 (2.70 seconds/step)
Step 182: 	 loss = 71.9862 	 acc = 0.0000 	 (2.69 seconds/step)
Step 183: 	 loss = 71.9327 	 acc = 0.1250 	 (2.68 seconds/step)
Step 184: 	 loss = 71.3527 	 acc = 0.0000 	 (2.73 seconds/step)
Step 185: 	 loss = 72.1974 	 acc = 0.0000 	 (2.67 seconds/step)
Step 186: 	 loss = 72.1163 	 acc = 0.0000 	 (2.73 seconds/step)
Step 187: 	 loss = 71.5147 	 acc = 0.0000 	 (2.69 seconds/step)
Step 188: 	 loss = 70.9799 	 acc = 0.0000 	 (2.68 seconds/step)
Step 189: 	 loss = 66.6895 	 acc = 0.0000 	 (2.73 seconds/step)
Step 190: 	 loss = 72.9935 	 acc = 0.0000 	 (2.77 seconds/step)
Step 191: 	 loss = 72.4164 	 acc = 0.0000 	 (2.68 seconds/step)
Step 192: 	 loss = 67.9601 	 acc = 0.0000 	 (2.70 seconds/step)
Step 193: 	 loss = 71.7849 	 acc = 0.0000 	 (2.82 seconds/step)
Step 194: 	 loss = 69.0593 	 acc = 0.0000 	 (2.62 seconds/step)
Step 195: 	 loss = 63.0093 	 acc = 0.0000 	 (2.64 seconds/step)
Step 196: 	 loss = 68.0015 	 acc = 0.0000 	 (2.65 seconds/step)
Step 197: 	 loss = 67.6011 	 acc = 0.1250 	 (2.67 seconds/step)
Step 198: 	 loss = 71.7711 	 acc = 0.0000 	 (2.66 seconds/step)
Step 199: 	 loss = 71.5804 	 acc = 0.0000 	 (2.75 seconds/step)
Step 200: 	 loss = 72.1509 	 acc = 0.0000 	 (2.75 seconds/step)
Step 201: 	 loss = 67.7900 	 acc = 0.0000 	 (2.85 seconds/step)
Step 202: 	 loss = 71.1479 	 acc = 0.0000 	 (2.77 seconds/step)
Step 203: 	 loss = 72.0085 	 acc = 0.0000 	 (2.70 seconds/step)
Step 204: 	 loss = 67.6802 	 acc = 0.0000 	 (2.75 seconds/step)
Step 205: 	 loss = 71.5208 	 acc = 0.0000 	 (2.69 seconds/step)
Step 206: 	 loss = 65.1805 	 acc = 0.1250 	 (2.74 seconds/step)
Step 207: 	 loss = 66.6655 	 acc = 0.0000 	 (2.79 seconds/step)
Step 208: 	 loss = 67.7742 	 acc = 0.0000 	 (2.67 seconds/step)
Step 209: 	 loss = 60.0966 	 acc = 0.0000 	 (2.65 seconds/step)
Step 210: 	 loss = 64.6430 	 acc = 0.0000 	 (2.73 seconds/step)
Step 211: 	 loss = 64.6893 	 acc = 0.0000 	 (2.78 seconds/step)
Step 212: 	 loss = 62.7164 	 acc = 0.0000 	 (2.66 seconds/step)
Step 213: 	 loss = 64.0997 	 acc = 0.0000 	 (2.69 seconds/step)
Step 214: 	 loss = 65.1948 	 acc = 0.1250 	 (2.73 seconds/step)
Step 215: 	 loss = 63.5266 	 acc = 0.0000 	 (2.73 seconds/step)
Step 216: 	 loss = 58.9781 	 acc = 0.0000 	 (2.70 seconds/step)
Step 217: 	 loss = 62.7878 	 acc = 0.1250 	 (2.71 seconds/step)
Step 218: 	 loss = 67.8884 	 acc = 0.0000 	 (2.63 seconds/step)
Step 219: 	 loss = 65.7794 	 acc = 0.0000 	 (2.74 seconds/step)
Step 220: 	 loss = 64.8739 	 acc = 0.0000 	 (2.78 seconds/step)
Step 221: 	 loss = 65.6466 	 acc = 0.0000 	 (2.71 seconds/step)
Step 222: 	 loss = 72.6272 	 acc = 0.0000 	 (2.81 seconds/step)
Step 223: 	 loss = 80.9762 	 acc = 0.0000 	 (2.71 seconds/step)
Step 224: 	 loss = 66.4849 	 acc = 0.0000 	 (2.66 seconds/step)
Step 225: 	 loss = 71.9180 	 acc = 0.1250 	 (2.66 seconds/step)
Step 226: 	 loss = 70.0240 	 acc = 0.0000 	 (2.69 seconds/step)
Step 227: 	 loss = 70.8959 	 acc = 0.0000 	 (2.78 seconds/step)
Step 228: 	 loss = 66.4869 	 acc = 0.0000 	 (2.60 seconds/step)
Step 229: 	 loss = 68.3003 	 acc = 0.0000 	 (2.69 seconds/step)
Step 230: 	 loss = 70.7516 	 acc = 0.0000 	 (2.75 seconds/step)
Step 231: 	 loss = 73.3327 	 acc = 0.0000 	 (2.77 seconds/step)
Step 232: 	 loss = 70.0754 	 acc = 0.0000 	 (2.58 seconds/step)
Step 233: 	 loss = 69.3557 	 acc = 0.0000 	 (2.77 seconds/step)
Step 234: 	 loss = 68.9403 	 acc = 0.0000 	 (2.75 seconds/step)
Step 235: 	 loss = 69.5017 	 acc = 0.0000 	 (2.71 seconds/step)
Step 236: 	 loss = 77.4372 	 acc = 0.0000 	 (2.73 seconds/step)
Step 237: 	 loss = 69.9824 	 acc = 0.1250 	 (2.71 seconds/step)
Step 238: 	 loss = 64.9684 	 acc = 0.0000 	 (2.68 seconds/step)
Step 239: 	 loss = 70.4904 	 acc = 0.0000 	 (2.75 seconds/step)
Step 240: 	 loss = 67.2189 	 acc = 0.0000 	 (2.83 seconds/step)
Step 241: 	 loss = 68.2772 	 acc = 0.0000 	 (2.70 seconds/step)
Step 242: 	 loss = 71.3661 	 acc = 0.0000 	 (2.75 seconds/step)
Step 243: 	 loss = 61.7396 	 acc = 0.0000 	 (2.73 seconds/step)
Step 244: 	 loss = 65.4823 	 acc = 0.0000 	 (2.74 seconds/step)
Step 245: 	 loss = 72.8121 	 acc = 0.0000 	 (2.76 seconds/step)
Step 246: 	 loss = 71.3507 	 acc = 0.0000 	 (2.71 seconds/step)
Step 247: 	 loss = 69.8811 	 acc = 0.0000 	 (2.74 seconds/step)
Step 248: 	 loss = 68.6154 	 acc = 0.0000 	 (2.71 seconds/step)
Step 249: 	 loss = 69.8856 	 acc = 0.0000 	 (2.72 seconds/step)
